,Unnamed: 0,function_id,user_id,accurate,adequate,concise,similarity,source,text,text.1,bleu,b1,b2,b3,b4,bleu_cat,function,attendgru_flatgru_euclidean,bleu-average,attendgru_tdats_pred_cosine,attendgru_flatgru_cosine,attendgru_emb_cosine_f1,bleu-4gram,iS_cosine,attendgru_tdats_ref_euclidean,use_euclidean_dict,sb_euclidean,attendgru_tdats_ref_cosine,attendgru_emb_euclidean_r,sb_cosine,jaccard_similarity_score,attendgru_emb_euclidean_p,attendgru_lastgru_cosine,attendgru_tdats_pred_euclidean,attendgru_emb_cosine_r,meteor_score,attendgru_emb_euclidean_f1,attendgru_emb_cosine_p,bleu-3gram,rbert,use_cosine_dict,attendgru_lastgru_euclidean,tfidf_euclidean,rouge_score,bleu-2gram,f1bert,attendgru_context_euclidean,attendgru_context_cosine,tfidf_cosine,pbert,bleu-1gram,iS_euclidean,rouge-l,rouge-w
614,614,40879350,4,3,2,2,4,baseline,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4,40879350,0.0,1.0,-0.20484320000000006,0.99999994,1.0,1.0,0.99999994,7.058401600000002,1.45e-07,0.0,-0.20484320000000006,2.33e-08,1.0000001,1.0,2.33e-08,1.0,7.058401600000002,1.0,0.999023438,2.33e-08,1.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.299999999999999e-08,1.0,0.7950021185312779
615,615,40879350,6,4,1,1,4,reference,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4,40879350,0.0,1.0,-0.20484320000000006,0.99999994,1.0,1.0,0.99999994,7.058401600000002,1.45e-07,0.0,-0.20484320000000006,2.33e-08,1.0000001,1.0,2.33e-08,1.0,7.058401600000002,1.0,0.999023438,2.33e-08,1.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.299999999999999e-08,1.0,0.7950021185312779
616,616,40879350,10,4,1,1,4,baseline,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4,40879350,0.0,1.0,-0.20484320000000006,0.99999994,1.0,1.0,0.99999994,7.058401600000002,1.45e-07,0.0,-0.20484320000000006,2.33e-08,1.0000001,1.0,2.33e-08,1.0,7.058401600000002,1.0,0.999023438,2.33e-08,1.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.299999999999999e-08,1.0,0.7950021185312779
617,617,40879350,11,4,1,1,4,reference,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4,40879350,0.0,1.0,-0.20484320000000006,0.99999994,1.0,1.0,0.99999994,7.058401600000002,1.45e-07,0.0,-0.20484320000000006,2.33e-08,1.0000001,1.0,2.33e-08,1.0,7.058401600000002,1.0,0.999023438,2.33e-08,1.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.299999999999999e-08,1.0,0.7950021185312779
618,618,36356719,1,3,4,1,4,reference,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4,36356719,0.0,1.0,-0.007391874,1.0000001,1.000000033,1.0,0.9999999,6.7568545,2.97e-07,0.0,-0.007391874,1.51e-08,0.99999994,1.0,1.51e-08,1.0,6.7568545,1.000000033,0.999314129,1.51e-08,1.000000033,1.0,0.999999642,0.99999994,0.0,0.0,1.0,1.0,0.999999642,0.0,0.9999999,1.0,0.999999642,1.0,1.69e-07,1.0,0.7837464854628141
619,619,36356719,3,4,2,1,4,baseline,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4,36356719,0.0,1.0,-0.007391874,1.0000001,1.000000033,1.0,0.9999999,6.7568545,2.97e-07,0.0,-0.007391874,1.51e-08,0.99999994,1.0,1.51e-08,1.0,6.7568545,1.000000033,0.999314129,1.51e-08,1.000000033,1.0,0.999999642,0.99999994,0.0,0.0,1.0,1.0,0.999999642,0.0,0.9999999,1.0,0.999999642,1.0,1.69e-07,1.0,0.7837464854628141
620,620,36356719,4,3,2,2,4,reference,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4,36356719,0.0,1.0,-0.007391874,1.0000001,1.000000033,1.0,0.9999999,6.7568545,2.97e-07,0.0,-0.007391874,1.51e-08,0.99999994,1.0,1.51e-08,1.0,6.7568545,1.000000033,0.999314129,1.51e-08,1.000000033,1.0,0.999999642,0.99999994,0.0,0.0,1.0,1.0,0.999999642,0.0,0.9999999,1.0,0.999999642,1.0,1.69e-07,1.0,0.7837464854628141
621,621,36356719,6,4,1,1,4,baseline,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4,36356719,0.0,1.0,-0.007391874,1.0000001,1.000000033,1.0,0.9999999,6.7568545,2.97e-07,0.0,-0.007391874,1.51e-08,0.99999994,1.0,1.51e-08,1.0,6.7568545,1.000000033,0.999314129,1.51e-08,1.000000033,1.0,0.999999642,0.99999994,0.0,0.0,1.0,1.0,0.999999642,0.0,0.9999999,1.0,0.999999642,1.0,1.69e-07,1.0,0.7837464854628141
622,622,36356719,10,3,2,1,4,reference,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4,36356719,0.0,1.0,-0.007391874,1.0000001,1.000000033,1.0,0.9999999,6.7568545,2.97e-07,0.0,-0.007391874,1.51e-08,0.99999994,1.0,1.51e-08,1.0,6.7568545,1.000000033,0.999314129,1.51e-08,1.000000033,1.0,0.999999642,0.99999994,0.0,0.0,1.0,1.0,0.999999642,0.0,0.9999999,1.0,0.999999642,1.0,1.69e-07,1.0,0.7837464854628141
623,623,36356719,11,4,2,1,4,baseline,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4,36356719,0.0,1.0,-0.007391874,1.0000001,1.000000033,1.0,0.9999999,6.7568545,2.97e-07,0.0,-0.007391874,1.51e-08,0.99999994,1.0,1.51e-08,1.0,6.7568545,1.000000033,0.999314129,1.51e-08,1.000000033,1.0,0.999999642,0.99999994,0.0,0.0,1.0,1.0,0.999999642,0.0,0.9999999,1.0,0.999999642,1.0,1.69e-07,1.0,0.7837464854628141
624,624,27907979,1,4,1,1,1,reference,returns the expression for inserting or selecting the atom,convert a expression to a expression,7.059999999999983e-232,0.101088443,0.0,0.0,0.0,1,27907979,14.317745,7.059999999999983e-232,-0.08625733,0.5813868000000001,0.5295651060000001,0.0,0.6546166,7.004836,1.1675656,31.178690000000003,-0.13672347,1.30074652,0.3394433,0.090909091,0.945468863,0.70104647,6.500853,0.458952026,0.057471264,1.095011051,0.62585785,0.0,0.138928071,0.31839538,2.4121008,1.299462568,0.133333333,0.0,0.127357617,0.33043490000000003,0.9809158,0.15569851699999998,0.113011844,0.101088443,2.7413647,0.187068519630919,0.113728027867027
625,625,27907979,3,1,4,1,1,baseline,convert a expression to a expression,returns the expression for inserting or selecting the atom,7.059999999999983e-232,0.101088443,0.0,0.0,0.0,1,27907979,14.317745,7.059999999999983e-232,-0.08625733,0.5813868000000001,0.5295651060000001,0.0,0.6546166,7.004836,1.1675656,31.178690000000003,-0.13672347,1.30074652,0.3394433,0.090909091,0.945468863,0.70104647,6.500853,0.458952026,0.057471264,1.095011051,0.62585785,0.0,0.138928071,0.31839538,2.4121008,1.299462568,0.133333333,0.0,0.127357617,0.33043490000000003,0.9809158,0.15569851699999998,0.113011844,0.101088443,2.7413647,0.187068519630919,0.113728027867027
626,626,27907979,4,2,3,2,1,baseline,convert a expression to a expression,returns the expression for inserting or selecting the atom,7.059999999999983e-232,0.101088443,0.0,0.0,0.0,1,27907979,14.317745,7.059999999999983e-232,-0.08625733,0.5813868000000001,0.5295651060000001,0.0,0.6546166,7.004836,1.1675656,31.178690000000003,-0.13672347,1.30074652,0.3394433,0.090909091,0.945468863,0.70104647,6.500853,0.458952026,0.057471264,1.095011051,0.62585785,0.0,0.138928071,0.31839538,2.4121008,1.299462568,0.133333333,0.0,0.127357617,0.33043490000000003,0.9809158,0.15569851699999998,0.113011844,0.101088443,2.7413647,0.187068519630919,0.113728027867027
627,627,27907979,6,3,3,1,2,reference,returns the expression for inserting or selecting the atom,convert a expression to a expression,7.059999999999983e-232,0.101088443,0.0,0.0,0.0,1,27907979,14.317745,7.059999999999983e-232,-0.08625733,0.5813868000000001,0.5295651060000001,0.0,0.6546166,7.004836,1.1675656,31.178690000000003,-0.13672347,1.30074652,0.3394433,0.090909091,0.945468863,0.70104647,6.500853,0.458952026,0.057471264,1.095011051,0.62585785,0.0,0.138928071,0.31839538,2.4121008,1.299462568,0.133333333,0.0,0.127357617,0.33043490000000003,0.9809158,0.15569851699999998,0.113011844,0.101088443,2.7413647,0.187068519630919,0.113728027867027
628,628,27907979,10,2,4,1,1,baseline,convert a expression to a expression,returns the expression for inserting or selecting the atom,7.059999999999983e-232,0.101088443,0.0,0.0,0.0,1,27907979,14.317745,7.059999999999983e-232,-0.08625733,0.5813868000000001,0.5295651060000001,0.0,0.6546166,7.004836,1.1675656,31.178690000000003,-0.13672347,1.30074652,0.3394433,0.090909091,0.945468863,0.70104647,6.500853,0.458952026,0.057471264,1.095011051,0.62585785,0.0,0.138928071,0.31839538,2.4121008,1.299462568,0.133333333,0.0,0.127357617,0.33043490000000003,0.9809158,0.15569851699999998,0.113011844,0.101088443,2.7413647,0.187068519630919,0.113728027867027
629,629,27907979,11,1,4,3,1,reference,returns the expression for inserting or selecting the atom,convert a expression to a expression,7.059999999999983e-232,0.101088443,0.0,0.0,0.0,1,27907979,14.317745,7.059999999999983e-232,-0.08625733,0.5813868000000001,0.5295651060000001,0.0,0.6546166,7.004836,1.1675656,31.178690000000003,-0.13672347,1.30074652,0.3394433,0.090909091,0.945468863,0.70104647,6.500853,0.458952026,0.057471264,1.095011051,0.62585785,0.0,0.138928071,0.31839538,2.4121008,1.299462568,0.133333333,0.0,0.127357617,0.33043490000000003,0.9809158,0.15569851699999998,0.113011844,0.101088443,2.7413647,0.187068519630919,0.113728027867027
630,630,19280843,1,1,3,3,1,baseline,get a list of all the phonemes in the current list of,this method returns a collection or institution bean objects,9.789999999999983e-232,0.083333333,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,19280843,17.484867,9.789999999999983e-232,0.032770004,0.19418417,0.432524952,2.229999999999993e-308,0.5206951,6.687165299999998,1.4133718000000002,32.429245,-0.0699445,1.203144487,0.33547816,0.05882352900000001,1.350147896,0.12824418,4.2576914000000015,0.414560446,0.053763441,1.2724144,0.452116924,2.229999999999993e-308,-0.121606901,0.001189964,4.3894224,1.4142135619999998,0.095238095,2.229999999999993e-308,-0.086321615,1.6668406999999998,0.21339202,0.0,-0.054098483,0.083333333,3.265874,0.141132659203663,0.069625708317591
631,631,19280843,3,4,1,1,1,reference,this method returns a collection or institution bean objects,get a list of all the phonemes in the current list of,9.789999999999983e-232,0.083333333,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,19280843,17.484867,9.789999999999983e-232,0.032770004,0.19418417,0.432524952,2.229999999999993e-308,0.5206951,6.687165299999998,1.4133718000000002,32.429245,-0.0699445,1.203144487,0.33547816,0.05882352900000001,1.350147896,0.12824418,4.2576914000000015,0.414560446,0.053763441,1.2724144,0.452116924,2.229999999999993e-308,-0.121606901,0.001189964,4.3894224,1.4142135619999998,0.095238095,2.229999999999993e-308,-0.086321615,1.6668406999999998,0.21339202,0.0,-0.054098483,0.083333333,3.265874,0.141132659203663,0.069625708317591
632,632,19280843,4,3,2,2,1,reference,this method returns a collection or institution bean objects,get a list of all the phonemes in the current list of,9.789999999999983e-232,0.083333333,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,19280843,17.484867,9.789999999999983e-232,0.032770004,0.19418417,0.432524952,2.229999999999993e-308,0.5206951,6.687165299999998,1.4133718000000002,32.429245,-0.0699445,1.203144487,0.33547816,0.05882352900000001,1.350147896,0.12824418,4.2576914000000015,0.414560446,0.053763441,1.2724144,0.452116924,2.229999999999993e-308,-0.121606901,0.001189964,4.3894224,1.4142135619999998,0.095238095,2.229999999999993e-308,-0.086321615,1.6668406999999998,0.21339202,0.0,-0.054098483,0.083333333,3.265874,0.141132659203663,0.069625708317591
633,633,19280843,6,1,4,3,1,baseline,get a list of all the phonemes in the current list of,this method returns a collection or institution bean objects,9.789999999999983e-232,0.083333333,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,19280843,17.484867,9.789999999999983e-232,0.032770004,0.19418417,0.432524952,2.229999999999993e-308,0.5206951,6.687165299999998,1.4133718000000002,32.429245,-0.0699445,1.203144487,0.33547816,0.05882352900000001,1.350147896,0.12824418,4.2576914000000015,0.414560446,0.053763441,1.2724144,0.452116924,2.229999999999993e-308,-0.121606901,0.001189964,4.3894224,1.4142135619999998,0.095238095,2.229999999999993e-308,-0.086321615,1.6668406999999998,0.21339202,0.0,-0.054098483,0.083333333,3.265874,0.141132659203663,0.069625708317591
634,634,19280843,10,1,4,4,1,baseline,get a list of all the phonemes in the current list of,this method returns a collection or institution bean objects,9.789999999999983e-232,0.083333333,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,19280843,17.484867,9.789999999999983e-232,0.032770004,0.19418417,0.432524952,2.229999999999993e-308,0.5206951,6.687165299999998,1.4133718000000002,32.429245,-0.0699445,1.203144487,0.33547816,0.05882352900000001,1.350147896,0.12824418,4.2576914000000015,0.414560446,0.053763441,1.2724144,0.452116924,2.229999999999993e-308,-0.121606901,0.001189964,4.3894224,1.4142135619999998,0.095238095,2.229999999999993e-308,-0.086321615,1.6668406999999998,0.21339202,0.0,-0.054098483,0.083333333,3.265874,0.141132659203663,0.069625708317591
635,635,19280843,11,3,3,1,1,reference,this method returns a collection or institution bean objects,get a list of all the phonemes in the current list of,9.789999999999983e-232,0.083333333,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,19280843,17.484867,9.789999999999983e-232,0.032770004,0.19418417,0.432524952,2.229999999999993e-308,0.5206951,6.687165299999998,1.4133718000000002,32.429245,-0.0699445,1.203144487,0.33547816,0.05882352900000001,1.350147896,0.12824418,4.2576914000000015,0.414560446,0.053763441,1.2724144,0.452116924,2.229999999999993e-308,-0.121606901,0.001189964,4.3894224,1.4142135619999998,0.095238095,2.229999999999993e-308,-0.086321615,1.6668406999999998,0.21339202,0.0,-0.054098483,0.083333333,3.265874,0.141132659203663,0.069625708317591
636,636,19282261,1,3,1,2,1,baseline,returns the number of queries that are a given query,performs a query and returns the count of objects the criteria specified,5.929999999999987e-155,0.409365377,0.090970084,0.0,0.0,3,19282261,15.414282,5.929999999999987e-155,-0.06382506,0.30245292,0.7335355590000001,0.0,0.7846683000000001,4.2927294,0.76656944,24.528036,0.08941595,0.6337925879999999,0.6159321,0.3125,0.677273817,0.26251972,6.9076343,0.725447948,0.361346516,0.65481218,0.7418055309999999,0.0,0.168993935,0.7061857,3.9980621,1.175469693,0.454545455,0.090970084,0.171897352,1.3840263000000002,0.50767374,0.30913550100000003,0.172106326,0.409365377,2.3959355,0.33886254325162896,0.194102346531722
637,637,19282261,3,4,4,1,1,reference,performs a query and returns the count of objects the criteria specified,returns the number of queries that are a given query,5.929999999999987e-155,0.409365377,0.090970084,0.0,0.0,3,19282261,15.414282,5.929999999999987e-155,-0.06382506,0.30245292,0.7335355590000001,0.0,0.7846683000000001,4.2927294,0.76656944,24.528036,0.08941595,0.6337925879999999,0.6159321,0.3125,0.677273817,0.26251972,6.9076343,0.725447948,0.361346516,0.65481218,0.7418055309999999,0.0,0.168993935,0.7061857,3.9980621,1.175469693,0.454545455,0.090970084,0.171897352,1.3840263000000002,0.50767374,0.30913550100000003,0.172106326,0.409365377,2.3959355,0.33886254325162896,0.194102346531722
638,638,19282261,4,2,3,2,2,baseline,returns the number of queries that are a given query,performs a query and returns the count of objects the criteria specified,5.929999999999987e-155,0.409365377,0.090970084,0.0,0.0,3,19282261,15.414282,5.929999999999987e-155,-0.06382506,0.30245292,0.7335355590000001,0.0,0.7846683000000001,4.2927294,0.76656944,24.528036,0.08941595,0.6337925879999999,0.6159321,0.3125,0.677273817,0.26251972,6.9076343,0.725447948,0.361346516,0.65481218,0.7418055309999999,0.0,0.168993935,0.7061857,3.9980621,1.175469693,0.454545455,0.090970084,0.171897352,1.3840263000000002,0.50767374,0.30913550100000003,0.172106326,0.409365377,2.3959355,0.33886254325162896,0.194102346531722
639,639,19282261,6,4,1,1,1,reference,performs a query and returns the count of objects the criteria specified,returns the number of queries that are a given query,5.929999999999987e-155,0.409365377,0.090970084,0.0,0.0,3,19282261,15.414282,5.929999999999987e-155,-0.06382506,0.30245292,0.7335355590000001,0.0,0.7846683000000001,4.2927294,0.76656944,24.528036,0.08941595,0.6337925879999999,0.6159321,0.3125,0.677273817,0.26251972,6.9076343,0.725447948,0.361346516,0.65481218,0.7418055309999999,0.0,0.168993935,0.7061857,3.9980621,1.175469693,0.454545455,0.090970084,0.171897352,1.3840263000000002,0.50767374,0.30913550100000003,0.172106326,0.409365377,2.3959355,0.33886254325162896,0.194102346531722
640,640,19282261,10,3,2,3,1,reference,performs a query and returns the count of objects the criteria specified,returns the number of queries that are a given query,5.929999999999987e-155,0.409365377,0.090970084,0.0,0.0,3,19282261,15.414282,5.929999999999987e-155,-0.06382506,0.30245292,0.7335355590000001,0.0,0.7846683000000001,4.2927294,0.76656944,24.528036,0.08941595,0.6337925879999999,0.6159321,0.3125,0.677273817,0.26251972,6.9076343,0.725447948,0.361346516,0.65481218,0.7418055309999999,0.0,0.168993935,0.7061857,3.9980621,1.175469693,0.454545455,0.090970084,0.171897352,1.3840263000000002,0.50767374,0.30913550100000003,0.172106326,0.409365377,2.3959355,0.33886254325162896,0.194102346531722
641,641,19282261,11,2,3,3,1,baseline,returns the number of queries that are a given query,performs a query and returns the count of objects the criteria specified,5.929999999999987e-155,0.409365377,0.090970084,0.0,0.0,3,19282261,15.414282,5.929999999999987e-155,-0.06382506,0.30245292,0.7335355590000001,0.0,0.7846683000000001,4.2927294,0.76656944,24.528036,0.08941595,0.6337925879999999,0.6159321,0.3125,0.677273817,0.26251972,6.9076343,0.725447948,0.361346516,0.65481218,0.7418055309999999,0.0,0.168993935,0.7061857,3.9980621,1.175469693,0.454545455,0.090970084,0.171897352,1.3840263000000002,0.50767374,0.30913550100000003,0.172106326,0.409365377,2.3959355,0.33886254325162896,0.194102346531722
642,642,50026101,1,3,2,2,2,baseline,get the <UNK> object,return a reference to a remote object,6.0899999999999836e-232,0.118091638,0.0,0.0,0.0,1,50026101,15.323751,3.6499999999999864e-232,-0.15088539,0.5995343000000001,0.531747149,0.0,0.6536108,6.50888,1.1035382,24.928099,-0.13184007,1.278074865,0.59577787,0.125,0.820819825,0.7653587,6.3399453,0.434010851,0.075757576,0.99963966,0.686296453,0.0,0.297373235,0.39110184,2.1642964,1.303349389,0.2,0.0,0.435145676,0.28227478,0.9838225,0.150640185,0.578444004,0.08786571300000001,2.5692074000000003,0.26457862213726896,0.186268425438862
643,643,50026101,3,4,2,1,1,reference,return a reference to a remote object,get the <UNK> object,6.0899999999999836e-232,0.118091638,0.0,0.0,0.0,1,50026101,15.323751,3.6499999999999864e-232,-0.15088539,0.5995343000000001,0.531747149,0.0,0.6536108,6.50888,1.1035382,24.928099,-0.13184007,1.278074865,0.59577787,0.125,0.820819825,0.7653587,6.3399453,0.434010851,0.075757576,0.99963966,0.686296453,0.0,0.297373235,0.39110184,2.1642964,1.303349389,0.2,0.0,0.435145676,0.28227478,0.9838225,0.150640185,0.578444004,0.08786571300000001,2.5692074000000003,0.26457862213726896,0.186268425438862
644,644,50026101,4,3,2,1,2,reference,return a reference to a remote object,get the <UNK> object,6.0899999999999836e-232,0.118091638,0.0,0.0,0.0,1,50026101,15.323751,3.6499999999999864e-232,-0.15088539,0.5995343000000001,0.531747149,0.0,0.6536108,6.50888,1.1035382,24.928099,-0.13184007,1.278074865,0.59577787,0.125,0.820819825,0.7653587,6.3399453,0.434010851,0.075757576,0.99963966,0.686296453,0.0,0.297373235,0.39110184,2.1642964,1.303349389,0.2,0.0,0.435145676,0.28227478,0.9838225,0.150640185,0.578444004,0.08786571300000001,2.5692074000000003,0.26457862213726896,0.186268425438862
